date,temperature_max,temperature_min,precipitation,city,state
2021-05-14,26.0,23.6,13.8,Aracaju,SE
2021-05-15,26.4,23.2,8.7,Aracaju,SE
2021-05-16,25.8,23.1,11.8,Aracaju,SE
2021-05-17,26.2,23.0,7.0,Aracaju,SE
2021-05-18,26.6,22.8,2.9,Aracaju,SE
2021-05-19,28.0,22.5,0.2,Aracaju,SE
2021-05-20,26.1,23.9,5.9,Aracaju,SE
2021-05-21,27.2,24.0,5.5,Aracaju,SE
2021-05-22,26.9,23.8,4.4,Aracaju,SE
2021-05-23,28.1,22.9,0.6,Aracaju,SE
2021-05-24,28.0,22.6,2.4,Aracaju,SE
2021-05-25,28.4,23.4,0.0,Aracaju,SE
2021-05-26,27.6,24.4,3.8,Aracaju,SE
2021-05-27,28.0,24.0,0.1,Aracaju,SE
2021-05-28,28.5,24.8,0.1,Aracaju,SE
2021-05-29,27.6,23.5,3.5,Aracaju,SE
2021-05-30,28.0,23.6,4.0,Aracaju,SE
2021-05-31,27.5,23.5,9.5,Aracaju,SE
2021-06-01,26.1,23.4,6.9,Aracaju,SE
2021-06-02,26.5,23.4,5.7,Aracaju,SE
2021-06-03,27.3,23.1,3.6,Aracaju,SE
2021-06-04,27.1,23.4,6.7,Aracaju,SE
2021-06-05,27.5,23.9,3.7,Aracaju,SE
2021-06-06,26.2,23.6,3.0,Aracaju,SE
2021-06-07,27.6,22.5,2.0,Aracaju,SE
2021-06-08,26.7,22.6,3.2,Aracaju,SE
2021-06-09,27.0,23.6,3.1,Aracaju,SE
2021-06-10,27.1,23.5,3.7,Aracaju,SE
2021-06-11,27.5,22.5,1.1,Aracaju,SE
2021-06-12,27.2,21.2,0.2,Aracaju,SE
2021-06-13,27.6,22.8,1.0,Aracaju,SE
2021-06-14,25.9,23.0,4.4,Aracaju,SE
2021-06-15,26.4,23.8,2.0,Aracaju,SE
2021-06-16,27.2,22.6,0.3,Aracaju,SE
2021-06-17,27.1,21.5,0.0,Aracaju,SE
2021-06-18,27.4,24.5,0.0,Aracaju,SE
2021-06-19,27.5,24.3,0.3,Aracaju,SE
2021-06-20,26.5,23.5,6.9,Aracaju,SE
2021-06-21,26.6,22.9,3.4,Aracaju,SE
2021-06-22,27.1,22.9,2.0,Aracaju,SE
2021-06-23,25.2,22.8,11.1,Aracaju,SE
2021-06-24,25.5,22.8,3.7,Aracaju,SE
2021-06-25,26.1,23.3,0.8,Aracaju,SE
2021-06-26,26.0,21.2,1.6,Aracaju,SE
2021-06-27,26.8,22.5,2.4,Aracaju,SE
2021-06-28,26.3,21.4,3.2,Aracaju,SE
2021-06-29,26.4,21.2,0.7,Aracaju,SE
2021-06-30,26.4,20.6,1.1,Aracaju,SE
2021-07-01,24.0,23.1,65.7,Aracaju,SE
2021-07-02,26.8,23.2,2.7,Aracaju,SE
2021-07-03,25.1,22.2,10.1,Aracaju,SE
2021-07-04,26.8,22.2,5.1,Aracaju,SE
2021-07-05,26.1,22.2,2.8,Aracaju,SE
2021-07-06,25.1,21.9,4.4,Aracaju,SE
2021-07-07,25.0,21.6,15.7,Aracaju,SE
2021-07-08,24.8,21.6,12.2,Aracaju,SE
2021-07-09,25.4,21.9,11.4,Aracaju,SE
2021-07-10,25.0,22.0,9.5,Aracaju,SE
2021-07-11,24.5,22.0,12.2,Aracaju,SE
2021-07-12,26.4,23.5,2.0,Aracaju,SE
2021-07-13,24.9,22.5,2.8,Aracaju,SE
2021-07-14,26.4,22.7,5.3,Aracaju,SE
2021-07-15,26.2,22.7,1.6,Aracaju,SE
2021-07-16,26.4,23.5,0.0,Aracaju,SE
2021-07-17,25.9,23.0,1.4,Aracaju,SE
2021-07-18,26.8,22.2,1.0,Aracaju,SE
2021-07-19,26.4,22.0,2.8,Aracaju,SE
2021-07-20,25.3,22.8,7.1,Aracaju,SE
2021-07-21,26.6,23.9,0.0,Aracaju,SE
2021-07-22,26.5,23.8,1.1,Aracaju,SE
2021-07-23,26.6,22.2,1.2,Aracaju,SE
2021-07-24,25.0,22.1,3.5,Aracaju,SE
2021-07-25,25.8,22.6,3.0,Aracaju,SE
2021-07-26,26.2,22.2,4.7,Aracaju,SE
2021-07-27,25.2,22.0,6.7,Aracaju,SE
2021-07-28,26.7,22.5,0.4,Aracaju,SE
2021-07-29,27.1,20.9,0.0,Aracaju,SE
2021-07-30,26.9,23.4,0.6,Aracaju,SE
2021-07-31,24.4,22.5,17.2,Aracaju,SE
2021-08-01,24.9,22.6,3.2,Aracaju,SE
2021-08-02,25.8,21.2,3.6,Aracaju,SE
2021-08-03,24.8,21.2,4.9,Aracaju,SE
2021-08-04,26.0,22.0,0.2,Aracaju,SE
2021-08-05,26.0,22.2,1.1,Aracaju,SE
2021-08-06,25.2,21.9,3.8,Aracaju,SE
2021-08-07,26.1,23.2,0.1,Aracaju,SE
2021-08-08,26.3,22.9,0.2,Aracaju,SE
2021-08-09,25.1,22.9,2.1,Aracaju,SE
2021-08-10,26.4,23.1,0.6,Aracaju,SE
2021-08-11,26.3,22.9,0.0,Aracaju,SE
2021-08-12,26.2,21.4,1.0,Aracaju,SE
2021-08-13,26.1,22.2,0.7,Aracaju,SE
2021-08-14,24.8,21.0,3.2,Aracaju,SE
2021-08-15,25.0,21.7,2.7,Aracaju,SE
2021-08-16,25.8,22.5,1.5,Aracaju,SE
2021-08-17,26.8,22.9,0.6,Aracaju,SE
2021-08-18,26.7,22.3,2.1,Aracaju,SE
2021-08-19,25.5,22.5,2.9,Aracaju,SE
2021-08-20,26.4,21.9,2.5,Aracaju,SE
2021-08-21,24.4,21.9,3.9,Aracaju,SE
2021-08-22,25.0,21.8,8.0,Aracaju,SE
2021-08-23,26.4,22.8,2.0,Aracaju,SE
2021-08-24,26.4,22.4,0.8,Aracaju,SE
2021-08-25,26.1,22.2,2.6,Aracaju,SE
2021-08-26,26.8,22.9,0.8,Aracaju,SE
2021-08-27,25.9,22.9,2.2,Aracaju,SE
2021-08-28,26.5,23.5,1.0,Aracaju,SE
2021-08-29,26.8,23.2,2.3,Aracaju,SE
2021-08-30,25.6,22.0,3.7,Aracaju,SE
2021-08-31,25.4,21.9,4.1,Aracaju,SE
2021-09-01,26.9,22.8,2.0,Aracaju,SE
2021-09-02,26.6,22.6,0.6,Aracaju,SE
2021-09-03,26.9,22.7,1.9,Aracaju,SE
2021-09-04,27.3,22.8,1.6,Aracaju,SE
2021-09-05,27.5,23.9,0.5,Aracaju,SE
2021-09-06,27.6,22.8,0.3,Aracaju,SE
2021-09-07,27.4,23.1,0.9,Aracaju,SE
2021-09-08,26.1,22.5,2.7,Aracaju,SE
2021-09-09,27.4,23.2,0.0,Aracaju,SE
2021-09-10,27.3,21.1,0.5,Aracaju,SE
2021-09-11,27.7,23.9,1.1,Aracaju,SE
2021-09-12,28.2,23.9,0.4,Aracaju,SE
2021-09-13,27.6,24.1,2.2,Aracaju,SE
2021-09-14,27.7,23.8,1.4,Aracaju,SE
2021-09-15,27.9,23.8,1.4,Aracaju,SE
2021-09-16,28.1,23.4,0.6,Aracaju,SE
2021-09-17,27.0,24.0,0.8,Aracaju,SE
2021-09-18,26.1,23.8,1.6,Aracaju,SE
2021-09-19,27.8,21.2,0.0,Aracaju,SE
2021-09-20,27.8,23.3,0.0,Aracaju,SE
2021-09-21,28.1,23.0,0.0,Aracaju,SE
2021-09-22,30.4,21.6,0.2,Aracaju,SE
2021-09-23,29.0,24.0,2.8,Aracaju,SE
2021-09-24,26.4,23.0,6.9,Aracaju,SE
2021-09-25,27.4,23.0,5.3,Aracaju,SE
2021-09-26,27.9,23.5,2.2,Aracaju,SE
2021-09-27,28.4,24.0,0.4,Aracaju,SE
2021-09-28,28.1,23.0,1.0,Aracaju,SE
2021-09-29,27.8,23.2,1.6,Aracaju,SE
2021-09-30,28.3,24.1,1.0,Aracaju,SE
2021-10-01,28.2,24.5,1.7,Aracaju,SE
2021-10-02,29.0,24.2,0.4,Aracaju,SE
2021-10-03,29.1,24.5,1.3,Aracaju,SE
2021-10-04,29.0,24.3,1.1,Aracaju,SE
2021-10-05,28.8,23.2,1.8,Aracaju,SE
2021-10-06,28.3,23.6,1.9,Aracaju,SE
2021-10-07,28.8,23.5,1.0,Aracaju,SE
2021-10-08,28.9,22.4,0.0,Aracaju,SE
2021-10-09,28.1,23.9,1.8,Aracaju,SE
2021-10-10,29.0,23.9,0.0,Aracaju,SE
2021-10-11,29.5,24.2,0.6,Aracaju,SE
2021-10-12,29.6,25.2,0.3,Aracaju,SE
2021-10-13,30.3,24.9,0.0,Aracaju,SE
2021-10-14,29.2,24.9,3.1,Aracaju,SE
2021-10-15,29.5,25.0,0.9,Aracaju,SE
2021-10-16,28.1,24.9,1.3,Aracaju,SE
2021-10-17,29.5,24.7,0.5,Aracaju,SE
2021-10-18,29.8,24.5,1.4,Aracaju,SE
2021-10-19,29.1,23.8,0.2,Aracaju,SE
2021-10-20,29.6,24.7,0.3,Aracaju,SE
2021-10-21,30.4,24.7,0.2,Aracaju,SE
2021-10-22,28.8,23.9,2.7,Aracaju,SE
2021-10-23,29.0,24.5,3.0,Aracaju,SE
2021-10-24,29.5,24.6,1.2,Aracaju,SE
2021-10-25,29.8,25.2,0.0,Aracaju,SE
2021-10-26,28.8,24.1,2.5,Aracaju,SE
2021-10-27,28.6,24.5,3.3,Aracaju,SE
2021-10-28,28.1,23.7,8.6,Aracaju,SE
2021-10-29,28.1,22.7,8.1,Aracaju,SE
2021-10-30,27.8,22.9,2.5,Aracaju,SE
2021-10-31,28.5,22.8,2.3,Aracaju,SE
2021-11-01,29.0,24.5,1.1,Aracaju,SE
2021-11-02,29.5,24.5,0.4,Aracaju,SE
2021-11-03,31.1,25.4,0.0,Aracaju,SE
2021-11-04,31.4,25.1,2.2,Aracaju,SE
2021-11-05,31.6,24.6,5.2,Aracaju,SE
2021-11-06,31.1,25.5,1.7,Aracaju,SE
2021-11-07,29.1,24.8,1.3,Aracaju,SE
2021-11-08,29.0,24.6,0.9,Aracaju,SE
2021-11-09,29.3,24.6,1.6,Aracaju,SE
2021-11-10,29.5,25.7,0.0,Aracaju,SE
2021-11-11,28.7,25.8,0.8,Aracaju,SE
2021-11-12,29.6,25.1,0.0,Aracaju,SE
2021-11-13,29.4,25.2,1.0,Aracaju,SE
2021-11-14,29.1,23.7,1.5,Aracaju,SE
2021-11-15,28.8,24.1,1.4,Aracaju,SE
2021-11-16,27.9,23.5,2.3,Aracaju,SE
2021-11-17,28.7,24.9,2.7,Aracaju,SE
2021-11-18,28.9,25.0,1.1,Aracaju,SE
2021-11-19,29.5,24.6,1.2,Aracaju,SE
2021-11-20,29.6,25.0,0.8,Aracaju,SE
2021-11-21,29.5,24.8,2.0,Aracaju,SE
2021-11-22,29.7,25.0,0.6,Aracaju,SE
2021-11-23,30.2,24.8,0.5,Aracaju,SE
2021-11-24,30.2,24.9,0.2,Aracaju,SE
2021-11-25,29.3,25.0,3.0,Aracaju,SE
2021-11-26,28.4,23.5,2.7,Aracaju,SE
2021-11-27,30.5,23.9,0.6,Aracaju,SE
2021-11-28,29.9,25.1,6.1,Aracaju,SE
2021-11-29,29.1,25.8,3.0,Aracaju,SE
2021-11-30,30.3,25.4,0.4,Aracaju,SE
2021-12-01,29.9,26.0,0.3,Aracaju,SE
2021-12-02,29.5,25.0,0.5,Aracaju,SE
2021-12-03,30.5,25.3,0.0,Aracaju,SE
2021-12-04,28.1,25.1,4.7,Aracaju,SE
2021-12-05,28.6,23.2,7.5,Aracaju,SE
2021-12-06,28.4,24.0,1.8,Aracaju,SE
2021-12-07,29.0,24.5,0.7,Aracaju,SE
2021-12-08,30.0,24.8,0.5,Aracaju,SE
2021-12-09,29.5,25.3,1.4,Aracaju,SE
2021-12-10,29.5,24.9,1.0,Aracaju,SE
2021-12-11,29.2,24.8,1.0,Aracaju,SE
2021-12-12,29.2,24.5,1.4,Aracaju,SE
2021-12-13,29.0,25.5,1.8,Aracaju,SE
2021-12-14,27.8,23.4,6.2,Aracaju,SE
2021-12-15,29.5,25.5,0.2,Aracaju,SE
2021-12-16,28.5,23.4,4.2,Aracaju,SE
2021-12-17,29.0,25.0,1.9,Aracaju,SE
2021-12-18,29.3,25.1,0.8,Aracaju,SE
2021-12-19,29.6,24.7,0.2,Aracaju,SE
2021-12-20,29.4,25.9,1.4,Aracaju,SE
2021-12-21,29.0,24.9,2.3,Aracaju,SE
2021-12-22,29.5,25.4,0.7,Aracaju,SE
2021-12-23,30.3,25.0,0.8,Aracaju,SE
2021-12-24,33.6,25.6,2.0,Aracaju,SE
2021-12-25,29.9,24.4,34.6,Aracaju,SE
2021-12-26,27.5,23.9,10.6,Aracaju,SE
2021-12-27,28.0,23.6,4.7,Aracaju,SE
2021-12-28,28.7,24.8,0.6,Aracaju,SE
2021-12-29,28.9,24.4,1.2,Aracaju,SE
2021-12-30,29.5,23.9,0.8,Aracaju,SE
2021-12-31,29.0,24.5,1.2,Aracaju,SE
2022-01-01,29.2,25.3,0.9,Aracaju,SE
2022-01-02,28.9,24.1,0.7,Aracaju,SE
2022-01-03,28.3,24.4,1.6,Aracaju,SE
2022-01-04,28.4,23.8,1.2,Aracaju,SE
2022-01-05,28.0,24.5,1.9,Aracaju,SE
2022-01-06,29.2,25.2,2.9,Aracaju,SE
2022-01-07,30.0,25.1,0.9,Aracaju,SE
2022-01-08,29.4,24.8,0.0,Aracaju,SE
2022-01-09,29.9,23.9,0.2,Aracaju,SE
2022-01-10,28.8,25.1,1.5,Aracaju,SE
2022-01-11,29.2,24.9,2.5,Aracaju,SE
2022-01-12,29.6,23.5,0.0,Aracaju,SE
2022-01-13,29.8,24.3,0.9,Aracaju,SE
2022-01-14,28.2,24.5,3.1,Aracaju,SE
2022-01-15,28.3,24.0,9.0,Aracaju,SE
2022-01-16,28.1,21.7,27.3,Aracaju,SE
2022-01-17,28.2,24.5,1.4,Aracaju,SE
2022-01-18,29.3,25.0,1.5,Aracaju,SE
2022-01-19,30.0,24.1,1.5,Aracaju,SE
2022-01-20,29.1,24.8,1.4,Aracaju,SE
2022-01-21,29.7,23.8,1.7,Aracaju,SE
2022-01-22,29.5,24.4,1.7,Aracaju,SE
2022-01-23,27.6,23.6,5.7,Aracaju,SE
2022-01-24,27.8,23.0,7.8,Aracaju,SE
2022-01-25,30.1,23.5,5.7,Aracaju,SE
2022-01-26,29.0,23.5,5.7,Aracaju,SE
2022-01-27,28.4,23.0,10.0,Aracaju,SE
2022-01-28,28.5,23.1,5.2,Aracaju,SE
2022-01-29,28.6,22.6,11.8,Aracaju,SE
2022-01-30,29.1,24.8,0.2,Aracaju,SE
2022-01-31,29.7,25.9,0.8,Aracaju,SE
2022-02-01,29.2,24.2,1.8,Aracaju,SE
2022-02-02,29.9,23.8,0.5,Aracaju,SE
2022-02-03,29.8,25.5,0.2,Aracaju,SE
2022-02-04,29.4,25.2,1.5,Aracaju,SE
2022-02-05,29.9,24.2,2.5,Aracaju,SE
2022-02-06,29.1,25.2,0.4,Aracaju,SE
2022-02-07,29.9,23.6,0.9,Aracaju,SE
2022-02-08,30.5,25.0,0.5,Aracaju,SE
2022-02-09,30.5,25.4,0.6,Aracaju,SE
2022-02-10,30.4,25.0,1.3,Aracaju,SE
2022-02-11,31.0,25.1,0.1,Aracaju,SE
2022-02-12,30.1,25.5,1.7,Aracaju,SE
2022-02-13,31.5,25.1,3.3,Aracaju,SE
2022-02-14,30.8,25.2,0.1,Aracaju,SE
2022-02-15,30.6,25.2,0.6,Aracaju,SE
2022-02-16,29.6,25.1,1.5,Aracaju,SE
2022-02-17,29.9,25.5,0.5,Aracaju,SE
2022-02-18,29.9,25.0,1.5,Aracaju,SE
2022-02-19,30.0,25.0,2.2,Aracaju,SE
2022-02-20,29.9,24.0,4.7,Aracaju,SE
2022-02-21,28.9,24.0,3.7,Aracaju,SE
2022-02-22,30.2,25.5,0.2,Aracaju,SE
2022-02-23,30.1,25.1,0.2,Aracaju,SE
2022-02-24,30.5,25.2,0.6,Aracaju,SE
2022-02-25,30.4,23.5,2.8,Aracaju,SE
2022-02-26,28.8,23.5,3.9,Aracaju,SE
2022-02-27,30.7,26.0,0.0,Aracaju,SE
2022-02-28,30.5,26.0,0.1,Aracaju,SE
2022-03-01,30.0,25.9,4.1,Aracaju,SE
2022-03-02,30.0,24.5,12.9,Aracaju,SE
2022-03-03,28.2,23.7,23.9,Aracaju,SE
2022-03-04,26.9,23.8,26.5,Aracaju,SE
2022-03-05,28.0,23.9,12.2,Aracaju,SE
2022-03-06,29.7,24.2,1.0,Aracaju,SE
2022-03-07,29.5,23.1,1.7,Aracaju,SE
2022-03-08,28.5,24.4,5.3,Aracaju,SE
2022-03-09,28.9,24.0,2.8,Aracaju,SE
2022-03-10,29.6,24.8,2.5,Aracaju,SE
2022-03-11,29.4,24.4,3.8,Aracaju,SE
2022-03-12,28.8,24.6,1.7,Aracaju,SE
2022-03-13,29.8,24.2,0.4,Aracaju,SE
2022-03-14,29.1,24.5,3.9,Aracaju,SE
2022-03-15,29.9,24.4,5.1,Aracaju,SE
2022-03-16,29.1,24.6,7.3,Aracaju,SE
2022-03-17,27.6,23.6,7.6,Aracaju,SE
2022-03-18,29.8,25.3,1.9,Aracaju,SE
2022-03-19,28.5,24.1,2.0,Aracaju,SE
2022-03-20,28.8,23.6,1.6,Aracaju,SE
2022-03-21,29.7,25.1,0.3,Aracaju,SE
2022-03-22,29.0,24.7,5.4,Aracaju,SE
2022-03-23,28.2,23.9,17.5,Aracaju,SE
2022-03-24,29.5,24.4,5.7,Aracaju,SE
2022-03-25,29.4,24.6,2.6,Aracaju,SE
2022-03-26,29.7,24.1,1.1,Aracaju,SE
2022-03-27,28.9,24.5,3.8,Aracaju,SE
2022-03-28,29.9,26.0,0.7,Aracaju,SE
2022-03-29,30.0,25.6,0.0,Aracaju,SE
2022-03-30,29.2,24.2,1.8,Aracaju,SE
2022-03-31,28.8,22.6,9.8,Aracaju,SE
2022-04-01,27.7,24.1,10.2,Aracaju,SE
2022-04-02,30.0,25.5,0.8,Aracaju,SE
2022-04-03,29.6,24.3,1.2,Aracaju,SE
2022-04-04,29.5,25.4,2.4,Aracaju,SE
2022-04-05,29.5,24.1,2.5,Aracaju,SE
2022-04-06,29.3,23.8,1.1,Aracaju,SE
2022-04-07,28.8,23.6,1.6,Aracaju,SE
2022-04-08,29.9,25.3,0.1,Aracaju,SE
2022-04-09,29.1,25.4,1.7,Aracaju,SE
2022-04-10,30.1,24.4,0.4,Aracaju,SE
2022-04-11,30.5,26.1,0.1,Aracaju,SE
2022-04-12,30.8,23.5,0.0,Aracaju,SE
2022-04-13,30.6,22.4,0.0,Aracaju,SE
2022-04-14,31.4,24.6,0.5,Aracaju,SE
2022-04-15,32.8,25.2,0.7,Aracaju,SE
2022-04-16,33.6,25.3,6.5,Aracaju,SE
2022-04-17,28.9,23.9,16.6,Aracaju,SE
2022-04-18,28.8,23.1,7.3,Aracaju,SE
2022-04-19,28.7,23.6,4.4,Aracaju,SE
2022-04-20,28.9,23.6,1.3,Aracaju,SE
2022-04-21,29.0,24.2,3.0,Aracaju,SE
2022-04-22,29.0,24.1,2.5,Aracaju,SE
2022-04-23,29.0,22.4,10.9,Aracaju,SE
2022-04-24,30.0,24.4,3.5,Aracaju,SE
2022-04-25,29.2,24.0,8.0,Aracaju,SE
2022-04-26,29.3,23.9,2.9,Aracaju,SE
2022-04-27,29.6,23.3,11.7,Aracaju,SE
2022-04-28,26.2,23.5,39.5,Aracaju,SE
2022-04-29,28.8,23.2,4.6,Aracaju,SE
2022-04-30,27.5,22.3,3.2,Aracaju,SE
2022-05-01,28.7,23.8,1.3,Aracaju,SE
2022-05-02,27.6,25.3,0.8,Aracaju,SE
2022-05-03,29.2,23.4,5.8,Aracaju,SE
2022-05-04,28.0,23.2,3.7,Aracaju,SE
2022-05-05,28.9,24.4,1.9,Aracaju,SE
2022-05-06,28.8,25.0,0.5,Aracaju,SE
2022-05-07,28.5,22.2,0.5,Aracaju,SE
2022-05-08,28.1,23.3,1.3,Aracaju,SE
2022-05-09,28.7,23.6,3.7,Aracaju,SE
2022-05-10,27.1,22.9,6.7,Aracaju,SE
2022-05-11,27.5,23.2,3.4,Aracaju,SE
2022-05-12,29.1,23.2,0.0,Aracaju,SE
2022-05-13,29.2,25.8,0.1,Aracaju,SE
2022-05-14,28.4,25.1,5.2,Aracaju,SE
2022-05-15,28.1,24.0,3.1,Aracaju,SE
2022-05-16,29.0,23.6,0.5,Aracaju,SE
2022-05-17,28.6,24.1,0.5,Aracaju,SE
2022-05-18,31.6,24.2,0.0,Aracaju,SE
2022-05-19,34.0,24.2,36.5,Aracaju,SE
2022-05-20,26.8,23.4,24.0,Aracaju,SE
2022-05-21,28.0,24.0,1.3,Aracaju,SE
2022-05-22,28.6,24.2,0.7,Aracaju,SE
2022-05-23,27.8,23.0,3.8,Aracaju,SE
2022-05-24,28.0,23.5,4.7,Aracaju,SE
2022-05-25,25.1,23.1,43.0,Aracaju,SE
2022-05-26,27.8,22.8,19.9,Aracaju,SE
2022-05-27,27.6,23.9,5.9,Aracaju,SE
2022-05-28,27.7,24.0,0.2,Aracaju,SE
2022-05-29,27.0,23.3,7.3,Aracaju,SE
2022-05-30,27.0,23.7,21.0,Aracaju,SE
2022-05-31,26.5,23.0,8.8,Aracaju,SE
2022-06-01,26.0,23.4,6.5,Aracaju,SE
2022-06-02,26.5,23.5,6.6,Aracaju,SE
2022-06-03,26.3,22.9,25.3,Aracaju,SE
2022-06-04,25.3,23.1,7.4,Aracaju,SE
2022-06-05,25.6,23.1,21.2,Aracaju,SE
2022-06-06,26.9,23.0,2.9,Aracaju,SE
2022-06-07,27.0,20.8,0.5,Aracaju,SE
2022-06-08,25.6,22.9,3.7,Aracaju,SE
2022-06-09,25.5,22.4,6.7,Aracaju,SE
2022-06-10,27.5,24.3,1.7,Aracaju,SE
2022-06-11,25.9,21.9,12.3,Aracaju,SE
2022-06-12,27.4,23.1,4.7,Aracaju,SE
2022-06-13,27.5,22.7,1.8,Aracaju,SE
2022-06-14,25.5,22.9,14.7,Aracaju,SE
2022-06-15,26.1,24.1,3.8,Aracaju,SE
2022-06-16,27.1,23.6,0.1,Aracaju,SE
2022-06-17,25.8,22.3,0.4,Aracaju,SE
2022-06-18,25.8,22.5,1.2,Aracaju,SE
2022-06-19,26.0,22.0,5.0,Aracaju,SE
2022-06-20,24.8,22.4,14.6,Aracaju,SE
2022-06-21,25.8,22.4,15.0,Aracaju,SE
2022-06-22,26.5,23.5,3.5,Aracaju,SE
2022-06-23,26.5,23.0,6.7,Aracaju,SE
2022-06-24,26.5,22.8,7.7,Aracaju,SE
2022-06-25,26.6,20.6,3.0,Aracaju,SE
2022-06-26,25.1,22.0,4.7,Aracaju,SE
2022-06-27,26.6,22.1,3.0,Aracaju,SE
2022-06-28,26.2,22.1,5.4,Aracaju,SE
2022-06-29,26.0,21.0,1.1,Aracaju,SE
2022-06-30,26.5,20.2,0.4,Aracaju,SE
2022-07-01,24.9,23.3,20.3,Aracaju,SE
2022-07-02,26.8,23.1,13.8,Aracaju,SE
2022-07-03,26.0,23.5,2.3,Aracaju,SE
2022-07-04,26.1,22.8,3.4,Aracaju,SE
2022-07-05,26.5,22.5,3.2,Aracaju,SE
2022-07-06,25.3,22.6,15.7,Aracaju,SE
2022-07-07,26.4,23.2,0.7,Aracaju,SE
2022-07-08,26.1,21.9,7.5,Aracaju,SE
2022-07-09,25.9,22.1,8.3,Aracaju,SE
2022-07-10,26.1,22.4,9.9,Aracaju,SE
2022-07-11,26.4,22.9,2.0,Aracaju,SE
2022-07-12,24.4,22.4,11.1,Aracaju,SE
2022-07-13,26.1,22.5,11.1,Aracaju,SE
2022-07-14,26.1,22.0,1.4,Aracaju,SE
2022-07-15,25.8,20.6,5.0,Aracaju,SE
2022-07-16,26.0,21.6,5.0,Aracaju,SE
2022-07-17,26.5,21.9,1.8,Aracaju,SE
2022-07-18,25.9,21.7,6.2,Aracaju,SE
2022-07-19,26.0,23.1,1.0,Aracaju,SE
2022-07-20,25.5,22.0,6.6,Aracaju,SE
2022-07-21,27.0,21.8,0.8,Aracaju,SE
2022-07-22,25.1,20.4,2.0,Aracaju,SE
2022-07-23,25.5,20.9,2.6,Aracaju,SE
2022-07-24,26.6,23.1,0.9,Aracaju,SE
2022-07-25,25.0,22.1,2.0,Aracaju,SE
2022-07-26,24.8,22.0,4.0,Aracaju,SE
2022-07-27,25.7,22.4,0.8,Aracaju,SE
2022-07-28,24.9,21.5,3.1,Aracaju,SE
2022-07-29,24.5,22.3,6.1,Aracaju,SE
2022-07-30,26.1,21.5,1.2,Aracaju,SE
2022-07-31,27.1,22.6,0.8,Aracaju,SE
2022-08-01,26.3,23.1,0.6,Aracaju,SE
2022-08-02,26.1,22.9,0.1,Aracaju,SE
2022-08-03,26.1,23.0,2.9,Aracaju,SE
2022-08-04,25.7,22.5,4.3,Aracaju,SE
2022-08-05,27.0,21.4,0.0,Aracaju,SE
2022-08-06,25.5,22.2,1.7,Aracaju,SE
2022-08-07,25.5,21.9,5.6,Aracaju,SE
2022-08-08,26.6,22.9,0.0,Aracaju,SE
2022-08-09,26.6,21.3,0.0,Aracaju,SE
2022-08-10,25.5,21.5,1.9,Aracaju,SE
2022-08-11,27.6,19.6,0.0,Aracaju,SE
2022-08-12,26.6,21.6,1.0,Aracaju,SE
2022-08-13,26.8,21.9,3.3,Aracaju,SE
2022-08-14,24.0,21.1,29.1,Aracaju,SE
2022-08-15,25.0,22.1,18.3,Aracaju,SE
2022-08-16,25.2,21.9,14.4,Aracaju,SE
2022-08-17,26.0,22.2,2.8,Aracaju,SE
2022-08-18,26.8,22.5,1.8,Aracaju,SE
2022-08-19,26.1,21.4,3.9,Aracaju,SE
2022-08-20,25.8,21.6,1.8,Aracaju,SE
2022-08-21,26.0,21.9,3.4,Aracaju,SE
2022-08-22,26.2,22.1,0.4,Aracaju,SE
2022-08-23,25.6,21.6,3.4,Aracaju,SE
2022-08-24,26.5,21.6,3.1,Aracaju,SE
2022-08-25,26.8,21.6,2.1,Aracaju,SE
2022-08-26,25.5,22.6,3.3,Aracaju,SE
2022-08-27,26.3,22.0,1.2,Aracaju,SE
2022-08-28,26.4,21.2,2.6,Aracaju,SE
2022-08-29,26.8,22.2,0.3,Aracaju,SE
2022-08-30,26.1,21.0,5.4,Aracaju,SE
2022-08-31,25.1,22.0,3.0,Aracaju,SE
2022-09-01,24.0,20.6,11.6,Aracaju,SE
2022-09-02,25.5,21.4,9.0,Aracaju,SE
2022-09-03,25.4,21.8,9.0,Aracaju,SE
2022-09-04,26.0,22.2,2.3,Aracaju,SE
2022-09-05,26.0,22.6,0.3,Aracaju,SE
2022-09-06,25.1,22.8,3.1,Aracaju,SE
2022-09-07,26.2,21.9,0.1,Aracaju,SE
2022-09-08,24.9,21.9,6.9,Aracaju,SE
2022-09-09,24.3,21.4,7.5,Aracaju,SE
2022-09-10,25.2,21.8,4.2,Aracaju,SE
2022-09-11,25.4,21.3,3.8,Aracaju,SE
2022-09-12,26.4,21.9,1.1,Aracaju,SE
2022-09-13,26.7,22.2,2.3,Aracaju,SE
2022-09-14,26.9,21.4,0.2,Aracaju,SE
2022-09-15,27.0,22.6,2.1,Aracaju,SE
2022-09-16,27.5,21.2,0.0,Aracaju,SE
2022-09-17,27.0,20.4,0.6,Aracaju,SE
2022-09-18,27.1,22.1,0.0,Aracaju,SE
2022-09-19,27.0,21.8,1.4,Aracaju,SE
2022-09-20,26.8,21.8,1.9,Aracaju,SE
2022-09-21,27.1,21.4,0.0,Aracaju,SE
2022-09-22,27.4,20.8,0.5,Aracaju,SE
2022-09-23,28.3,22.9,0.0,Aracaju,SE
2022-09-24,27.8,24.2,0.7,Aracaju,SE
